timestamp,investor_profile,action,price,technical_indicator_reliance,chart_pattern_recognition,volume_reaction,candle_analysis,profit_taking_tendency,stop_loss_tendency,volatility_reaction,time_based_trading,rsi,macd_signal,bb_position,volume_ratio,daily_return,gap,return_1d,return_7d,return_30d,return_1d_category,return_7d_category,return_30d_category
17,Aggressive_variant_10,HOLD,127.2098159790039,1.0,0.5,0.5848459425525756,0,0.9642857142857143,0.9090909090909091,1.0,0.7,65.47693276881961,1,0.6667274038032497,0.9506400379131545,-2.1153778641724186,-1.2307671135564588,0.009823227014848883,-0.0759135749861533,-0.06593195429073846,상승,매우 하락,매우 하락
18,Aggressive_variant_10,HOLD,128.4594268798828,1.0,0.5,0.569478985573179,0,0.9666666666666667,0.9090909090909091,1.0,0.7,66.48488959934167,1,0.6794290508413434,0.8613454865031037,0.9823227014848834,0.055013973040441574,-0.037042817807036395,-0.07105061258146579,-0.043887150500486,매우 하락,매우 하락,하락
19,Aggressive_variant_10,HOLD,123.700927734375,0.3333333333333333,1.0,0.6272309872169528,0,0.96875,0.9090909090909091,1.0,0.7,59.37568424013781,1,0.17304406772071843,1.209546226325067,-3.7042817807036443,1.182882741575605,0.04549848128696867,-0.12720226958291148,0.009622401461280218,매우 상승,매우 하락,보합
20,Aggressive_variant_10,HOLD,129.32913208007812,1.0,0.5,0.6854984810370224,0,0.9705882352941176,0.875,1.0,0.5,64.24550819980223,1,0.6801915543782198,1.0256564601414968,4.549848128696876,1.71325999796497,-0.022493562194288292,-0.1790213780219578,-0.012669493095212982,매우 하락,매우 하락,보합
21,Aggressive_variant_10,HOLD,126.42005920410156,0.5,0.5,0.5555287982849322,0,0.9722222222222222,0.875,1.0,0.5,60.22680047064417,1,0.4221852312669729,1.044337731700109,-2.249356219428833,0.1546079573777074,0.014550157421818657,-0.15222204050300148,0.050935991449674804,상승,매우 하락,보합
22,Aggressive_variant_10,HOLD,128.25949096679688,1.0,0.5,0.5660325063275602,0,0.9736842105263158,0.875,1.0,0.7,61.85172186746914,1,0.6279293764895595,0.9518153798195343,1.4550157421818755,-1.1149670584348648,-0.020966523088021886,-0.19851916826064103,0.033993233569849866,매우 하락,매우 하락,보합
23,Aggressive_variant_10,HOLD,125.5703353881836,0.5,0.5,0.77740437361782,0,0.975,0.8636363636363636,1.0,0.7,58.11373680731037,1,0.36320696401749997,1.2568611096993312,-2.0966523088021938,-0.14030437701575066,-0.06384845026248948,-0.15237641000185007,0.07333440469828975,매우 하락,매우 하락,보합
24,Aggressive_variant_10,SELL,117.55286407470703,0.3333333333333333,1.0,0.6657017507926479,0,0.975,0.875,1.0,0.7,48.66982867280832,1,0.02609323789200549,1.218162159429596,-6.384845026248954,-3.383488233924502,0.01513737540554712,-0.08070417693170037,0.14645413138684996,상승,매우 하락,상승
25,Aggressive_variant_10,BUY,119.33230590820312,0.5,0.8,0.7771175654011497,0,0.9736842105263158,0.8333333333333334,1.0,0.5,50.589059186602206,1,0.25623610985423334,0.8923957444785501,1.5137375405547049,1.6498001601311323,-0.09525012396807288,-0.020608237617705735,0.15675484703017506,매우 하락,하락,상승
26,Aggressive_variant_10,HOLD,107.96588897705078,0.3333333333333333,1.0,0.7831563392814231,0,0.9722222222222222,0.8333333333333334,1.0,0.7,40.2393176739388,1,0.08398553040378379,1.1839103355123601,-9.525012396807286,-2.81478235998322,-0.01657408981009172,0.10324256314170319,0.21862287612343878,하락,매우 상승,매우 상승
27,Aggressive_variant_10,HOLD,106.17645263671875,0.3333333333333333,1.0,0.8005487192911203,0,0.9705882352941176,0.8333333333333334,1.0,0.7,38.89037832799002,1,0.1853352581582564,0.8934278000484912,-1.6574089810091674,-2.3981454777298454,0.00941533805282264,0.12145923332729744,0.2779550700019257,보합,매우 상승,매우 상승
28,Aggressive_variant_10,HOLD,107.17613983154297,0.5,0.5,0.8062532359048995,0,0.96875,0.7916666666666666,1.0,0.7,40.09850380903347,1,0.3010738708018349,0.7895292476370783,0.9415338052822575,-1.148666084476224,-0.04085439482976363,0.08935718078379726,0.2773222494554482,매우 하락,매우 상승,매우 상승
29,Aggressive_variant_10,HOLD,102.79752349853516,1.0,1.0,0.8075863922910731,0,0.9666666666666667,0.8333333333333334,1.0,0.5,36.678176757298914,0,0.23722106373386773,1.086311072975837,-4.08543948297636,0.7741808961256407,0.03539827475046715,0.12418444965765978,0.3421356006144334,매우 상승,매우 상승,매우 상승
30,Aggressive_variant_10,HOLD,106.4363784790039,0.5,0.5,0.8229199075084181,0,0.9642857142857143,0.8333333333333334,1.0,0.5,41.16931007638297,0,0.546031449823471,0.7427009442707484,3.5398274750467085,1.993582198726271,0.015309412795469001,0.06489807881667821,0.3498853724033174,상승,상승,매우 상승
31,Aggressive_variant_10,HOLD,108.06585693359375,0.5,0.8,0.7746301563506217,0,0.9642857142857143,0.8333333333333334,1.0,0.7,43.11497932230621,0,0.7701126286743896,0.8203617785912379,1.5309412795468935,1.258563237539153,0.08149864081859264,0.09047261276291957,0.32842092659290806,매우 상승,매우 상승,매우 상승
32,Aggressive_variant_10,HOLD,116.87307739257812,0.3333333333333333,1.0,0.7971795055847019,0,0.9642857142857143,0.8333333333333334,1.0,0.7,52.29784090026666,0,0.9615849460286657,1.2951722688289098,8.14986408185927,1.1933384254903228,0.019161698693134208,-0.007698911950475455,0.1938409226630723,상승,하락,상승
33,Aggressive_variant_10,HOLD,119.11256408691406,0.3333333333333333,0.5,0.843482836945601,0,0.9642857142857143,0.8333333333333334,1.0,0.7,54.31726046677207,0,0.8372514324540509,1.0379709987285834,1.9161698693134221,-0.051326378158066926,-0.0003358244853007772,-0.024173213952415278,0.17852949740595922,보합,하락,상승
34,Aggressive_variant_10,HOLD,119.07256317138672,0.5,0.8,0.9081808687789632,0,0.9642857142857143,0.8461538461538461,0.7,0.5,54.273064870350204,0,0.7335979408781088,0.7504846731083202,-0.03358244853007841,-0.05036660298863853,-0.01947942981514991,0.014861525337316482,0.18841315533803601,하락,보합,상승
35,Aggressive_variant_10,HOLD,116.75309753417969,1.0,0.8,0.9132655203082132,0,0.9642857142857143,0.8571428571428572,1.0,0.5,51.6488206733091,1,0.5476014325079473,0.7958730157105167,-1.947942981514994,-1.9395448821638333,-0.010190052160802852,0.05762983904789774,0.2032884660599297,하락,상승,상승
36,Aggressive_variant_10,SELL,115.5633773803711,0.3333333333333333,0.5,0.9145754610708581,0,0.9642857142857143,0.8666666666666667,1.0,0.7,50.30520705184001,1,0.15815421246390518,0.759649849370953,-1.019005216080282,1.1902789423483624,-0.019205759403947534,0.07310325531785805,0.2219915293485106,하락,상승,매우 상승
37,Aggressive_variant_10,BUY,113.3438949584961,0.3333333333333333,0.5,0.9116542770707932,0,0.9642857142857143,0.84375,1.0,0.7,47.80662482439802,1,0.10902198094319822,1.1119128961212692,-1.920575940394753,0.25954061068774525,0.03969302805405766,0.0708300386956001,0.22907287733056564,매우 상승,상승,매우 상승
38,Aggressive_variant_10,HOLD,117.84285736083984,1.0,0.9,0.872051656893748,0,0.9642857142857143,0.8235294117647058,1.0,0.7,52.91209147920636,1,0.6688468155107645,1.1093447653448705,3.969302805405772,3.510623918464245,-0.01586498785211531,0.030287586368394615,0.12632563504396863,하락,보합,상승
39,Aggressive_variant_10,HOLD,115.97328186035156,1.0,0.5,0.8693685604921313,0,0.9642857142857143,0.8235294117647058,1.0,0.5,50.69295996876378,1,0.5130520635499993,1.3035653580583153,-1.586498785211532,-0.6872050695189607,0.0022414536029235206,0.008620702131788683,0.1672414371564748,보합,하락,상승
40,Aggressive_variant_10,HOLD,116.23323059082031,1.0,0.8,0.7687847850570027,0,0.9642857142857143,0.8529411764705882,1.0,0.5,51.00067420706967,1,0.5763115412655696,0.723892182069036,0.22414536029236043,0.4741461634780615,0.03965245112511899,0.022277567289153172,0.17022194140541055,매우 상승,보합,상승
41,Aggressive_variant_10,HOLD,120.8421630859375,0.6666666666666666,1.0,0.8400705662776203,0,0.9642857142857143,0.8611111111111112,1.0,0.7,56.217824280380064,1,0.9052885040850488,1.146916638179547,3.965245112511906,0.2236265097464385,0.021841686709989202,0.016381249248691082,0.15752460505142235,상승,보합,상승
42,Aggressive_variant_10,HOLD,123.48155975341797,0.6666666666666666,0.5,0.8468212274189191,0,0.9285714285714286,0.8529411764705882,1.0,0.7,58.91561942572399,1,0.8995116151695424,0.9353470792590894,2.1841686709989094,0.9514347223244232,0.004291140394100084,0.011416020105066581,0.17893280650726986,보합,보합,상승
43,Aggressive_variant_10,HOLD,124.01143646240234,1.0,1.0,0.8184118689638077,0,0.9285714285714286,0.8529411764705882,1.0,0.7,59.45574630390636,1,0.7834199860186917,0.9882300570207654,0.4291140394100168,2.663752601507973,-0.021283432507340924,0.02966791754640136,0.20025799740587594,매우 하락,보합,상승
44,Aggressive_variant_10,HOLD,121.3720474243164,1.0,0.5,0.7951206396976975,0,0.9285714285714286,0.84375,1.0,0.5,55.53895854038885,1,0.5166965151239967,0.9546071192393442,-2.1283432507340883,-0.05643118470388068,0.00032944699860332325,0.09464570367106795,0.2160624803996008,보합,매우 상승,매우 상승
45,Aggressive_variant_10,HOLD,121.41203308105469,0.5,1.0,0.7554334795438211,0,0.9333333333333333,0.875,0.7,0.5,55.58669330896578,1,0.34025800965184655,0.7867510576949456,0.032944699860326665,-2.5453128681411608,-0.03656128630656896,0.09230891234845308,0.19614624313438256,매우 하락,매우 상승,상승
46,Aggressive_variant_10,HOLD,116.97305297851562,0.3333333333333333,1.0,0.8078371508124829,0,0.9375,0.875,1.0,0.7,49.26340137876865,1,0.04859509020605499,1.089073720349329,-3.6561286306568963,0.2717341301276237,0.0158119428443665,0.15222230889703633,0.2674357476559318,상승,매우 상승,매우 상승
47,Aggressive_variant_10,HOLD,118.82262420654297,0.5,0.5,0.8042334322590394,0,0.9375,0.875,1.0,0.7,51.727427902595366,1,0.32450848615776456,0.8377320902521301,1.58119428443666,-0.4786313644230296,0.033655917796469946,0.1342029144259855,0.23071114698498213,매우 상승,매우 상승,매우 상승
48,Aggressive_variant_10,HOLD,122.82170867919922,0.6666666666666666,0.5,0.8108206930535236,0,0.9375,0.90625,1.0,0.7,56.63166013852237,1,0.8029330548514931,1.066970024286526,3.3655917796469925,1.741695758830859,0.0168497822186644,0.12389108367761517,0.1946275448121305,상승,매우 상승,상승
49,Aggressive_variant_10,HOLD,124.89122772216797,0.6666666666666666,0.8,0.8031696140730129,0,0.9411764705882353,0.90625,1.0,0.5,58.95556529161577,1,0.8471428666769789,0.9583889657923895,1.68497822186644,1.7012617156172385,0.022414463073733046,0.05347432760550975,0.1365673853279187,상승,상승,상승
50,Aggressive_variant_10,HOLD,127.69059753417969,0.6666666666666666,0.5,0.9283599497275792,0,0.9444444444444444,0.9,1.0,0.5,61.9274572421985,1,0.8483882376286955,1.2446208148503504,2.241446307373307,0.056044733859775764,0.04047903936878214,0.0626368627149189,0.09732203470441118,매우 상승,상승,보합
51,Aggressive_variant_10,SELL,132.85939025878906,0.6666666666666666,0.5,0.8363206757615546,0,0.9444444444444444,0.8928571428571429,1.0,0.7,66.71912789964381,1,0.8947841213400798,1.0392821348411303,4.047903936878217,1.988708386744809,-0.0018060030046836634,0.03040114628647308,0.10625327248318694,하락,보합,상승
52,Aggressive_variant_10,BUY,132.61944580078125,1.0,0.5,0.7917596605014144,0,0.9444444444444444,0.8846153846153846,1.0,0.7,66.3019630052712,1,0.7753345524078304,0.8799091096502804,-0.18060030046836983,0.9180578257373256,0.016283550031594637,0.04033171839397065,0.0998115597258331,상승,보합,상승
53,Aggressive_variant_10,HOLD,134.77896118164062,1.0,0.5,0.8159756494804862,0,0.9722222222222222,0.875,1.0,0.7,68.22744639209944,1,0.7861090714366471,0.8881378249386415,1.628355003159454,-0.5578449416243927,-7.41547994457976e-05,0.06601882920553379,0.08797566907441451,보합,상승,보합
54,Aggressive_variant_10,HOLD,134.7689666748047,1.0,0.5,0.843268950691425,0,0.9722222222222222,0.8636363636363636,0.7,0.5,68.20802142124006,1,0.7146059581038144,0.6593765590073055,-0.007415479944583581,-0.5934317589600628,0.024258230009921628,0.06520773545130618,0.05304148368603632,상승,상승,보합
55,Aggressive_variant_10,HOLD,138.03822326660156,0.5,0.5,0.8779103080019184,0,0.9722222222222222,0.85,1.0,0.5,71.10591557416912,1,0.941214245580982,0.9872159054697104,2.4258230009921666,1.238874835092755,-0.04686036204385952,0.010791498521025818,-0.014847664940800686,매우 하락,보합,하락
56,Aggressive_variant_10,HOLD,131.5697021484375,0.3333333333333333,1.0,0.8608353418730976,0,0.9444444444444444,0.8333333333333334,1.0,0.7,59.541461679469194,1,0.1866213675004483,1.4888235877767604,-4.686036204385957,-0.1448699571903603,0.03130685671712968,0.06694526168122848,0.04042550279777959,매우 상승,상승,보합
57,Aggressive_variant_10,HOLD,135.68873596191406,1.0,0.5,0.904533656477974,0,0.9444444444444444,0.8333333333333334,1.0,0.7,63.601060912956925,1,0.5866418448631386,1.0285957555077,3.130685671712974,1.8084932316263669,0.008915493589708268,0.04288244348016086,-0.002799888490263196,보합,상승,보합
58,Aggressive_variant_10,HOLD,136.89846801757812,1.0,1.0,0.8978987095743708,0,0.9444444444444444,0.875,1.0,0.7,64.72068349891524,1,0.6705402040035418,1.133517195113308,0.8915493589708223,2.667266998909139,0.007814170167830724,0.026217880112503898,0.009640006696554463,보합,보합,보합
59,Aggressive_variant_10,HOLD,137.9682159423828,1.0,0.8,0.8599825875495384,0,0.9444444444444444,0.875,1.0,0.5,65.72470064398394,1,0.702484116512427,0.648542319096896,0.7814170167830703,1.270716762181318,0.04137688103752702,0.0235507308487113,0.004565309114194662,매우 상승,보합,보합
60,Aggressive_variant_10,HOLD,143.67691040039062,0.5,1.0,0.86716287561844,0,0.9444444444444444,0.8571428571428572,1.0,0.5,70.54257792809443,1,0.9162011073940669,0.9517777957021317,4.137688103752701,0.09420843529987458,-0.0008349608804578585,-0.030408527603517838,-0.024006665243558576,보합,하락,하락
61,Aggressive_variant_10,HOLD,143.55694580078125,0.6666666666666666,0.8,0.8448920241634268,0,0.9166666666666666,0.8333333333333334,1.0,0.7,70.31888746870638,1,0.7947432735400269,0.9138203006948635,-0.0834960880457869,-0.5566661735851479,-0.02806609759965511,-0.07542313322451985,0.010794473046129802,매우 하락,매우 하락,보합
62,Aggressive_variant_10,HOLD,139.52786254882812,0.5,0.5,0.8418192051660072,0,0.9444444444444444,0.8333333333333334,1.0,0.7,63.083680274886134,1,0.4291374471810388,1.1352535514739595,-2.806609759965506,-1.0864335150757856,0.006090595267023604,-0.029807970124554658,0.039481204160322865,보합,하락,보합
63,Aggressive_variant_10,HOLD,140.37767028808594,0.5,0.8,0.8491678677507933,0,0.9444444444444444,0.8571428571428572,1.0,0.7,63.92674977842594,1,0.42865132771729714,0.7658575779130732,0.6090595267023602,0.9028426032030581,0.00804779152048128,-0.031051901070361272,0.01452761263815667,보합,하락,보합
64,Aggressive_variant_10,HOLD,141.5074005126953,0.5,0.8,0.8597093896033918,0,0.9444444444444444,0.8571428571428572,1.0,0.5,65.0688306425407,1,0.46666683388974894,0.8885336581091597,0.8047791520481296,0.37033673488059327,-0.007206300655317238,-0.011516170936513925,-0.01922032420481335,하락,하락,하락
65,Aggressive_variant_10,HOLD,140.48765563964844,0.5,0.5,0.8356913373907225,0,0.9444444444444444,0.8333333333333334,1.0,0.5,63.12605914020954,1,0.3908844045747787,0.8162599208336495,-0.7206300655317244,1.0315219824632205,0.005194852307467395,0.03622244338247457,-0.0387183706656208,보합,보합,하락
66,Aggressive_variant_10,HOLD,141.21746826171875,1.0,0.5,0.8467467211942605,0,0.9444444444444444,0.8,1.0,0.7,63.95551274195583,1,0.7136945195922759,0.7922562453793649,0.5194852307467412,-0.16369622550805255,-0.013522131367541353,0.054017751599489475,-0.013666596505089019,하락,상승,하락
67,Aggressive_variant_10,HOLD,139.3079071044922,0.6666666666666666,0.8,0.746949793320399,0,0.9473684210526316,0.875,1.0,0.7,60.143386237660486,0,0.08497416432325433,1.010151277695565,-1.3522131367541323,-1.210622374288115,-0.0472225596441848,0.059494727253947374,-0.01428549052579372,매우 하락,상승,하락
68,Aggressive_variant_10,HOLD,132.72943115234375,0.6666666666666666,1.0,0.7145122524014474,0,0.95,0.75,1.0,0.7,49.25186788365327,0,0.013837630576583288,1.3697024255698724,-4.722255964418476,-1.2487292612070824,0.019885484441325665,0.09415482293842795,0.01129290884601996,상승,매우 상승,보합
69,Aggressive_variant_10,HOLD,135.3688201904297,1.0,0.5,0.8871803774834259,0,0.9473684210526316,0.625,1.0,0.5,52.934560494206615,0,0.31124320131527317,1.0484661445051044,1.9885484441325652,1.4612834819116345,0.004800637003917362,0.09519923900395547,-0.025043704406826735,보합,매우 상승,하락
70,Aggressive_variant_10,HOLD,136.0186767578125,1.0,0.5,0.8954966440944956,0,0.9444444444444444,0.7,1.0,0.5,53.823084398429955,0,0.4241419987923054,0.9360428939671299,0.48006370039173074,1.3367872523720892,0.028371841527823273,0.07511947337482555,-0.04153634907315585,상승,상승,하락
71,Aggressive_variant_10,HOLD,139.87777709960938,0.3333333333333333,0.5,0.9651537445701814,0,0.9411764705882353,0.75,1.0,0.7,58.79751779362625,0,0.8044663824984606,0.7989709064171632,2.837184152782335,1.0290206417441685,0.040740457923667754,0.048960023039086815,-0.07855848622727317,매우 상승,상승,매우 하락
72,Aggressive_variant_10,HOLD,145.5764617919922,0.3333333333333333,1.0,0.8951805931986083,0,0.9411764705882353,0.7857142857142857,1.0,0.7,64.8236980791172,0,0.9293639785087965,1.13393206580223,4.074045792366765,2.179975433351895,0.022457315911882596,-0.024929618461256586,-0.10247241784732644,상승,하락,매우 하락
73,Aggressive_variant_10,HOLD,148.84571838378906,0.6666666666666666,0.5,0.8965826535465613,0,0.9117647058823529,0.7857142857142857,1.0,0.7,67.73882817638855,1,0.8639353332122057,1.0319103695685456,2.2457315911882603,0.5356803756806233,-0.00839611213118364,-0.05863797883964873,-0.09518221527495366,하락,매우 하락,매우 하락
74,Aggressive_variant_10,HOLD,147.5959930419922,1.0,0.5,0.8877616761863141,0,0.9117647058823529,0.7857142857142857,1.0,0.5,65.50409108262392,1,0.7058904124802984,0.9026104857205631,-0.8396112131183631,-0.07389436047665074,-0.016053591645317396,-0.004199692520850368,-0.053853408886376936,하락,하락,하락
75,Aggressive_variant_10,HOLD,145.22654724121094,0.5,0.5,0.8862029508431075,0,0.9117647058823529,0.7857142857142857,1.0,0.5,61.370162964335705,1,0.4839012799499255,0.941865654987726,-1.6053591645317389,0.7112421311918201,0.020859007349252178,0.004337032773186677,-0.03462985866030678,상승,하락,하락
76,Aggressive_variant_10,HOLD,148.25582885742188,1.0,0.5,0.8758828781324131,0,0.9411764705882353,0.8125,1.0,0.7,64.45838951510281,1,0.6997567845661853,0.9872565751680453,2.085900734925228,1.046389262039124,-0.013621729061081542,-0.01092434881753923,-0.05631090024448096,하락,하락,하락
77,Aggressive_variant_10,HOLD,146.236328125,0.5,0.5,0.8531673981103607,0,0.9411764705882353,0.8571428571428572,1.0,0.7,60.959602912101204,1,0.31233410059236333,1.0038330173676342,-1.36217290610815,0.5260215891022132,0.0033498390608096376,-0.029534490904598452,-0.06324323771586553,보합,하락,하락
78,Aggressive_variant_10,HOLD,146.7261962890625,0.5,0.5,0.8547129899532164,0,0.9411764705882353,0.8571428571428572,1.0,0.7,61.50543282163952,1,0.48054929646121886,1.031096529167193,0.3349839060809545,0.9366143166773215,-0.03257019037738533,-0.07318064927814999,-0.06309979109486756,매우 하락,매우 하락,하락
79,Aggressive_variant_10,HOLD,141.94729614257812,0.6666666666666666,0.5,0.6354648629272539,0,0.9411764705882353,0.8571428571428572,1.0,0.5,53.62826222410334,0,0.05709602031947522,1.229202863837962,-3.257019037738529,-1.2878179928939075,-0.012889219403744608,-0.035638738949663636,-0.05409733433175765,하락,하락,하락
80,Aggressive_variant_10,HOLD,140.11770629882812,0.6666666666666666,0.8,0.7195102383665466,0,0.9411764705882353,0.8125,1.0,0.5,50.938502928221325,0,0.13251804633846312,1.0470369611285009,-1.2889219403744656,-1.746728583602288,0.04894762508066752,-0.03432031392760821,-0.013060678746267188,매우 상승,하락,하락
81,Aggressive_variant_10,HOLD,146.97613525390625,0.5,1.0,0.6849117121549094,0,0.96875,0.7777777777777778,1.0,0.7,59.199631245204955,0,0.7282826838532578,1.0494084186879578,4.894762508066752,0.8348354521085208,-0.0076184866055911465,-0.0595876675676697,-0.017209933153575684,하락,매우 하락,하락
82,Aggressive_variant_10,HOLD,145.8563995361328,0.5,0.5,0.7848544377073823,0,0.96875,0.7777777777777778,1.0,0.7,57.497385567281164,0,0.6380026619310709,1.2873685686037344,-0.7618486605591168,0.272097563706749,0.005346566452327661,-0.04976343899289088,0.024335366877483628,보합,매우 하락,보합
83,Aggressive_variant_10,HOLD,146.63623046875,0.5,1.0,0.56783653475268,0,0.96875,0.75,1.0,0.7,58.394653185593214,0,0.7110570464463268,1.4218051259036049,0.5346566452327561,2.3716627192232496,-0.032181118074263014,-0.043703548155079236,-0.044455997282816816,매우 하락,하락,하락
84,Aggressive_variant_10,HOLD,141.9173126220703,1.0,0.5,0.4475953218644215,0,0.96875,0.7777777777777778,1.0,0.5,51.33266762085072,0,0.284455586266544,0.8465665571864704,-3.218111807426305,-0.5045400582838503,-0.04177527416505415,0.022472626502132692,-0.012894307983286836,매우 하락,보합,보합
85,Aggressive_variant_10,HOLD,135.98867797851562,0.6666666666666666,1.0,0.33761546178142576,0,0.9666666666666667,0.8,1.0,0.5,44.114427234125216,0,0.04975447923451375,1.134676332184716,-4.177527416505411,0.0281795407474585,0.00661669446017203,0.06653430809207292,-0.0007397762650869813,보합,상승,보합
86,Aggressive_variant_10,HOLD,136.8884735107422,1.0,0.5,0.35045074224297745,0,0.9642857142857143,0.7727272727272727,1.0,0.7,45.37000183414757,0,0.24088890015513575,0.6417996348082547,0.661669446017199,1.2351136494928527,-0.011539692410860936,0.040387251406540745,-0.02688303348421374,하락,보합,하락
87,Aggressive_variant_10,HOLD,135.30882263183594,1.0,0.8,0.4882136361340468,0,0.9615384615384616,0.7916666666666666,1.0,0.7,43.521382616997606,0,0.2663281805550455,0.8090723971986771,-1.1539692410860947,-1.394987210833124,0.021501536097877225,0.025709777810205444,-0.026384819611261177,상승,보합,하락
88,Aggressive_variant_10,HOLD,138.21817016601562,0.5,0.5,0.5146837230150678,0,0.9583333333333334,0.8333333333333334,1.0,0.5,47.74447025438858,0,0.5592023601087128,0.6222780336598063,2.1501536097877194,1.0639991757812084,0.002748649686374854,-0.02293452190518583,-0.014470981532227029,보합,하락,하락
89,Aggressive_variant_10,HOLD,138.59808349609375,0.3333333333333333,0.8,0.5123641760702619,0,0.9583333333333334,0.875,1.0,0.5,48.288232477490155,0,0.8170895428818247,0.7984158437943109,0.2748649686374893,0.41952821809835533,0.011757907266674916,0.004974257868733846,-0.03643367002951835,상승,하락,하락
90,Aggressive_variant_10,HOLD,140.2277069091797,0.3333333333333333,0.5,0.5182208068938187,0,0.9615384615384616,0.875,1.0,0.7,50.659954208779475,0,0.858967545253529,0.9189055537186461,1.1757907266674916,-0.26689848891973494,0.034792414289372006,-0.020751117278709392,-0.018112912968202374,매우 상승,하락,하락
91,Aggressive_variant_10,HOLD,145.1065673828125,0.3333333333333333,0.5,0.5288632187649724,0,0.9642857142857143,0.875,1.0,0.7,57.01612733261179,0,0.935322323356225,1.2357597926878072,3.4792414289372076,1.2405425430715602,-0.0004822442423023892,-0.07496721243899915,-0.029628577293257498,보합,매우 하락,하락
92,Aggressive_variant_10,HOLD,145.03659057617188,0.5,0.8,0.5582994801830123,0,0.9285714285714286,0.875,0.7,1.0,56.90290007852138,0,0.7956724130665307,0.9787940764715122,-0.04822442423023654,-0.013770447313666457,-0.018061427538300943,-0.0900318123352072,0.01385642976762624,하락,매우 하락,보합
93,Aggressive_variant_10,HOLD,142.41702270507812,0.5,0.5,0.6013824497732662,0,0.9642857142857143,0.8846153846153846,1.0,0.5,52.68496245244636,0,0.5135302951036362,1.0151652020538793,-1.8061427538300978,-0.31710113902374537,-0.025484596143630613,-0.08459708647677888,0.033557930718378065,매우 하락,매우 하락,보합
94,Aggressive_variant_10,HOLD,138.78758239746094,0.6666666666666666,0.9,0.7586077448214026,0,0.9642857142857143,0.8928571428571429,1.0,0.5,47.43823004116931,0,0.1514604080338759,1.0004960501491587,-2.5484596143630633,-2.436129064588924,-0.02694318769890836,-0.07132044202114367,0.0274476083611133,매우 하락,매우 하락,보합
95,Aggressive_variant_10,HOLD,135.04820251464844,0.6666666666666666,0.5,0.8006476568551285,0,0.9642857142857143,0.8666666666666667,1.0,0.7,42.718052852493166,0,0.09804538451838049,1.0589140293759907,-2.6943187698908355,0.14408439923167843,0.0313910404576274,-0.03250182277446102,-0.12326943764540814,매우 상승,하락,매우 하락
96,Aggressive_variant_10,HOLD,139.28750610351562,1.0,0.5,0.7730018732084151,0,0.9615384615384616,0.8333333333333334,1.0,0.7,48.92295839611105,0,0.4390427351255802,0.9779602829182276,3.1391040457627417,1.6954105445186496,-0.014141116035698034,-0.0330916466137458,-0.07407924721521292,하락,하락,매우 하락
97,Aggressive_variant_10,HOLD,137.3178253173828,1.0,0.8,0.7366965136013522,0,0.9615384615384616,0.84375,1.0,0.7,46.40764037403222,0,0.37058699481617047,0.854182679209663,-1.414111603569801,-1.6007417922844744,-0.022498847405359172,0.016965170806802914,-0.0993155437985408,매우 하락,보합,매우 하락
98,Aggressive_variant_10,HOLD,134.22833251953125,0.6666666666666666,1.0,0.7284001833002278,0,0.9583333333333334,0.8529411764705882,1.0,0.5,42.69932058951217,0,0.1617964586302238,1.1873033895714804,-2.2498847405359124,1.165000020839334,-0.01675986735158333,0.04446929947612697,-0.07150843012244924,하락,상승,매우 하락
99,Aggressive_variant_10,HOLD,131.9786834716797,0.6666666666666666,0.5,0.8394490543377625,0,0.9545454545454546,0.8333333333333334,1.0,0.5,40.18149277635457,0,0.14402808575342557,1.1623206642024964,-1.6759867351583302,-0.05215621416764005,-0.012196863234310535,0.060075809121026946,-0.09037870453924021,하락,상승,매우 하락
100,Aggressive_variant_10,HOLD,130.36895751953125,0.6666666666666666,1.0,0.7419227986387115,0,0.95,0.8333333333333334,1.0,0.7,38.43504996482306,0,0.17616547158312545,1.2088164795871437,-1.2196863234310573,-2.2045372309718037,-0.011350607336730704,0.05077061187800362,-0.10529947822178734,하락,상승,매우 하락
101,Aggressive_variant_10,HOLD,128.88919067382812,0.6666666666666666,1.0,0.6323790522031518,0,0.95,0.8333333333333334,1.0,0.7,36.84947900140211,0,0.19104731095624516,1.1902052126916784,-1.1350607336730656,2.661240047910966,0.013730391877144726,0.066558050651116,-0.0795903742943254,상승,상승,매우 하락
102,Aggressive_variant_10,HOLD,130.6588897705078,1.0,1.0,0.4678936767981051,0,0.9444444444444444,0.8157894736842105,1.0,0.7,40.03546264035635,0,0.421149621204933,0.8623038715831716,1.3730391877144754,2.2108343673785833,0.030762265088736113,0.02762487911458565,-0.04476570389265924,매우 상승,보합,하락
103,Aggressive_variant_10,HOLD,134.67825317382812,0.3333333333333333,1.0,0.4337307446872236,0,0.9375,0.825,1.0,0.5,46.62219263991226,0,0.9317867025553446,1.1871256788156836,3.076226508873603,-0.6657385700813063,0.036896769803430075,0.026800323669988038,-0.04469201839870369,매우 상승,보합,하락
104,Aggressive_variant_10,HOLD,139.64744567871094,0.3333333333333333,0.5,0.510133335660992,0,0.875,0.825,1.0,0.5,53.43256587895564,0,0.9354196027151656,0.7161559870223155,3.689676980343015,1.172973706308289,0.0039379650314387065,0.03436683062106538,-0.07038019828593625,보합,보합,매우 하락
